"col_ID","Target","LST","RH","EWW","NSW"
"A95",1.01452153570376,0.102280983518501,-0.681654552071574,0.594853661470837,-0.433536266495335
"A96",1.12503901164728,-0.286618833879318,0.228496359717727,1.9739909071447,-0.197368104491241
"A97",1.2355564875908,-1.33803177893905,1.09319258020977,1.03367005782161,-1.22792008414547
"A98",1.2355564875908,-1.45331828607279,-0.111885282089654,2.16205507700932,-2.12965306634292
"A99",1.01452153570376,-0.950669114969678,-0.545290478179797,2.39191128462163,-1.54996757778742
"A100",0.79348658381672,-0.555620683858049,-0.439581893767567,0.553061623723144,-0.455006099404798
"A101",0.572451631929678,0.0899837560909038,-0.345501253640682,-0.909659697446106,-0.519415598133187
"A102",-0.42220565156201,0.549592631197423,0.118559431929008,0.57395764259699,0.532606214430505
"A103",-0.31168817561849,1.00305289259014,-0.351843768705416,-0.53353135771687,-0.197368104491241
"A104",-0.201170699674969,1.70245770253484,-0.56537510921812,-0.491739319969177,0.296438052426411
"A105",-0.0906532237314479,1.01073865973239,-0.385670515717329,-0.324571168978406,-0.025609441215536
"A106",-0.0906532237314479,0.775554185179552,-0.341272910264193,0.072453189624676,0.0388000575128533
"A107",1.01452153570376,0.0238861586675575,0.162957037382145,-0.0320269047445561,-0.626764762680503
"A108",1.2355564875908,-0.962966342397275,0.485368219839447,1.68144664291085,-1.12057091959815
"A109",NA,-1.07979000295947,1.04985206060076,0.803813850209301,-1.2708597499644
"A110",1.34607396353432,-1.16587059495266,0.431456841789209,2.01578294489239,-1.39967874742117
"A111",1.12503901164728,-1.262711260945,0.0678193114111375,2.64266351110779,-0.712644094318356
"A112",1.01452153570376,-0.406516801298414,-0.048460131442315,1.7023426617847,-0.32618710194802
"A113",0.682969107873199,0.320556770358387,-1.57172083282255,0.803813850209301,-0.0900189399439253
"A114",-0.532723127505531,0.288276548360934,-1.75036834047922,1.95309488827085,0.554076047339968
"A115",-0.532723127505531,1.29357489056717,-1.3465615480245,1.13815015219084,3.28074482684178
"A116",-3.29566002609356,2.2466100162061,-2.84868053252229,-0.408155244473792,2.70105933828628
"A117",-3.18514255015003,1.35044956741981,-2.80005458369266,-0.449947282221485,2.82987833574306
"A118",NA,0.783239952321803,-2.86876516356061,-0.115610980239942,2.5722403408295
"A119",0.79348658381672,0.0623149943788047,0.353232489324159,1.20083820881238,-0.970282089231913
"A120",0.0198642522120731,-0.717021793845289,0.617503950354734,1.28442228430777,-0.841463091775134
"A121",-0.0906532237314479,-1.11053307152846,1.04456663138014,0.970982001200072,-1.33526924869279
"A122",0.0198642522120731,-1.21044804437771,1.41560376266707,1.24263024656008,0.403787216973726
"A123",-0.31168817561849,-0.775433624126384,0.575220516589841,1.86951081277547,-0.54088543104265
"A124",-0.532723127505531,-0.019154137329044,-0.413154747664509,0.908293944578533,-1.33526924869279
"A125",-0.0906532237314479,0.441991891205923,0.283464823612087,-0.30367515010456,-0.175898271581778
"A126",-0.643240603449052,1.20903145200242,-0.655227405968516,0.218725321741601,0.167619054969632
"A127",-0.31168817561849,1.01227581316084,-0.402583889223287,0.197829302867755,0.425257049883189
"A128",-0.42220565156201,1.66710317368049,-0.305331991564035,-0.261883112356867,0.189088887879095
"A129",-0.0906532237314479,1.00151573916169,-0.0357751013128484,-0.345467187852252,0.253498386607484
"A130",-0.0906532237314479,0.240624792078987,0.363803347765381,0.0933492084985225,0.0817397233317795
"A131",0.904004059760242,-0.22052123645598,0.281350651923842,1.45159043529854,-0.26177760321963
"A132",1.01452153570376,-0.930686120399822,0.920887587617835,1.01277403894777,-0.476475932314261
"A133",1.12503901164728,-1.04289832067667,1.1798736194278,0.782917831335455,-1.18498041832654
"A134",0.79348658381672,-1.20276227723546,0.202069213614669,1.68144664291085,-2.12965306634292
"A135",NA,-0.792342311839335,0.382830892959583,1.95309488827085,-0.648234595589966
"A136",0.351416680042636,-0.069880200467888,-0.102371509492553,1.61875858628931,-0.626764762680503
"A137",NA,0.139172665801299,0.175642067511612,1.13815015219084,-0.0685491070344622
"A138",-0.201170699674969,0.494255107773225,0.371202948674238,-0.178299036861481,0.382317384064263
"A139",-0.0906532237314479,1.4211586251285,0.0413921653080799,-0.345467187852252,0.897593373891377
"A140",-0.0906532237314479,1.19827137800327,0.380716721271339,-1.76639647127381,-0.154428438672315
